"Id","SalePrice"
2850,267659.300024386
2851,221736.377082583
2852,219637.499129767
2853,223466.605922452
2854,144815.495546452
2855,195334.287635017
2856,211537.612411154
2857,195726.384960906
2858,201021.587437664
2859,111916.564124117
2860,118918.639262179
2861,133872.834401021
2862,198341.413187531
2863,131787.485396754
2864,247142.75603389
2865,150120.564612808
2866,201857.889797314
2867,92182.1930541699
2868,119843.952684022
2869,119920.554203868
2870,134700.156373614
2871,89958.8520680798
2872,54316.8079330367
2873,101532.82358128
2874,132170.334755506
2875,136178.792174786
2876,154723.091983978
2877,122509.883282963
2878,148423.405716633
2879,127892.645399521
2880,121421.331342131
2881,127894.616927819
2882,147080.017989276
2883,165120.08106413
2884,156230.417138227
2885,149620.117577999
2886,194204.673463217
2887,110788.276032437
2888,130871.200974495
2889,53969.8045514461
2890,78088.7285097209
2891,160241.800200218
2892,53109.4666657331
2893,97989.6655961394
2894,39680.1537735067
2895,269039.444102723
2896,254127.837441176
2897,193299.654701639
2898,188027.34803505
2899,232002.348237292
2900,147614.468522271
2901,187846.576979824
2902,184074.640348415
2903,287599.369861133
2904,334547.48438606
2905,91720.8770494279
2906,202266.448334412
2907,114268.685859023
2908,128619.17697454
2909,193396.796553004
2910,77892.0509263479
2911,101384.652549238
2912,134915.397888324
2913,102640.047988965
2914,88196.3663951182
2915,88196.3663951182
2916,101779.507477529
2917,154797.155087505
2918,122533.526922011
2919,220270.326653848
